0.06577999999999999,0.08753999999999999,-0.009667,0.086,0.06719,-0.1178,0.4126,-0.1007,2.705,-0.3347,3.07,-0.4015,2.372,-0.2078
0.08922000000000001,0.08541,0.005398,0.09374,0.08473,-0.1203,0.517,-0.1295,2.929,-0.3963,3.194,-0.3817,2.523,-0.2743
0.101,0.07887999999999999,0.01957,0.09673,0.09349,-0.1132,0.5607,-0.1606,3.0469999999999997,-0.458,3.318,-0.3577,2.622,-0.3292
0.1117,0.0665,0.03759,0.1,0.09897,-0.1005,0.6028,-0.1981,3.181,-0.5241,3.429,-0.3316,2.7119999999999997,-0.3809
0.3061,0.0432,0.1546,0.1341,0.2505,-0.183,1.536,-0.4208,5.075,-0.7822,4.168,-0.49,3.9330000000000003,-0.6926
0.5241,0.04045,0.258,0.1907,0.4141,-0.2892,2.435,-0.5938,6.652,-0.9836,4.5,-0.6203,4.519,-1.004
0.2299,0.059039999999999995,0.1033,0.1067,0.2053,-0.157,0.7756,-0.4095,3.141,-0.8095,2.766,-0.38,2.432,-0.7247
0.05764,-0.011770000000000001,0.09802000000000001,0.1047,0.03623,0.04999,-0.2678,-0.3023,1.264,-0.7053,2.0380000000000003,-0.07883,1.349,-0.4109
0.0992,-0.04154,0.1412,0.1252,0.0514,0.06444,-0.145,-0.3573,1.528,-0.7629,2.041,-0.02843,1.3090000000000002,-0.4607
0.04177,-0.0552,0.1282,0.1137,0.0015660000000000001,0.1148,-0.4485,-0.3306,0.968,-0.7396,1.729,0.08267000000000001,0.9465,-0.402
0.01917,-0.07685,0.1357,0.1128,-0.02706,0.1522,-0.5698,-0.3346,0.7855,-0.7425,1.565,0.1727,0.7493,-0.3797
0.007558,-0.08802,0.1383,0.1102,-0.04226,0.1688,-0.6728,-0.3442,0.5625,-0.7502,1.3840000000000001,0.2415,0.553,-0.3857
-0.042960000000000005,-0.1435,0.1579,0.09825,-0.1033,0.2441,-0.9651,-0.3833,0.09034,-0.7627,1.5090000000000001,0.3377,0.024669999999999997,-0.3276
-0.06192999999999999,-0.1555,0.1538,0.09183999999999999,-0.126,0.2585,-1.078,-0.3927,-0.149,-0.7654,1.429,0.4091,-0.1922,-0.3307
-0.001314,-0.0958,0.1312,0.1001,-0.0603,0.1665,-0.7365,-0.3638,0.3553,-0.7562,1.2830000000000001,0.4034,0.2784,-0.4507
0.027610000000000003,-0.05156,0.1052,0.08847000000000001,-0.0169,0.09502000000000001,-0.5474,-0.3606,0.5947,-0.7596,1.169,0.3895,0.4861,-0.5574
0.034539999999999994,-0.02387,0.08296,0.07699,0.0021,0.05359,-0.5176,-0.356,0.5323,-0.7552,1.092,0.4077,0.4508,-0.6237
0.05382000000000001,0.01179,0.060360000000000004,0.06763,0.0344,-0.002226,-0.4181,-0.3503,0.5946,-0.7513,1.013,0.4133,0.4851,-0.7076
0.06841,0.04414,0.03875,0.0561,0.06346,-0.05314,-0.3486,-0.3485,0.6048,-0.7485,0.9384,0.4192,0.4781,-0.7865
0.08077999999999999,0.072,0.02012,0.04435,0.08995,-0.09859,-0.2885,-0.3504,0.6144,-0.7466,0.8693,0.4266,0.4707,-0.8597
0.029869999999999997,0.08968999999999999,-0.02733,0.030739999999999996,0.054729999999999994,-0.09797,-0.5153,-0.29,0.1007,-0.6784,0.4833,0.516,-0.08292999999999999,-0.8256
0.005518,0.09418,-0.04897,0.01728,0.04048,-0.1041,-0.6527,-0.2878,-0.2286,-0.6656,0.3391,0.5601,-0.3831,-0.8413
0.07795,0.1189,-0.02547,0.01324,0.1206,-0.1734,-0.1803,-0.3406,0.7611,-0.7154,0.9954,0.5048,0.5096,-0.9826
0.1145,0.1233,-0.01237,-0.006121,0.1674,-0.2225,0.0508,-0.4229,1.217,-0.7806,1.295,0.4457,0.9151,-1.11
0.1164,0.1135,-0.004592000000000001,-0.015780000000000002,0.173,-0.2271,0.0291,-0.4661,1.157,-0.8098,1.2990000000000002,0.4522,0.8737,-1.158
0.1297,0.1031,0.010440000000000001,-0.0223,0.1874,-0.2356,0.08678,-0.5144,1.288,-0.8432,1.403,0.4507,0.9839,-1.214
0.1368,0.08516,0.028189999999999996,-0.02665,0.1923,-0.2319,0.09589,-0.5618,1.329,-0.8744,1.4609999999999999,0.4595,1.015,-1.253
0.1407,0.06196,0.04871,-0.027589999999999996,0.1904,-0.2186,0.09873,-0.6041,1.383,-0.9003,1.524,0.479,1.0490000000000002,-1.278
0.1718,0.1142,0.02938,-0.029210000000000003,0.242,-0.2789,0.2556,-0.5689,1.585,-0.8808,1.0979999999999999,0.4709,1.485,-1.355
0.1821,0.09886,0.05087,-0.02792,0.2493,-0.2699,0.2824,-0.6008,1.6840000000000002,-0.9008,1.069,0.4815,1.575,-1.38
0.1445,-0.004821,0.1088,-0.0211,0.1756,-0.1621,0.06492,-0.6942,1.505,-0.9521,1.403,0.5641,1.111,-1.3119999999999998
0.1334,-0.07034,0.1518,-0.002098,0.1317,-0.09257,-0.04803,-0.7384,1.412,-0.9727,1.554,0.6432,0.867,-1.265
0.136,-0.108,0.1825,0.014,0.1117,-0.052360000000000004,-0.06833,-0.7606,1.456,-0.9825,1.5490000000000002,0.6948,0.8192,-1.24
0.1304,-0.1455,0.209,0.02992,0.0834,-0.0058969999999999995,-0.1233,-0.771,1.4369999999999998,-0.9814,1.577,0.7566,0.731,-1.199
0.1283,-0.1705,0.2285,0.04673,0.06179,0.030719999999999997,-0.1556,-0.7631,1.4380000000000002,-0.9677,1.591,0.816,0.6794,-1.159
0.1277,-0.1843,0.2413,0.06284,0.045630000000000004,0.058879999999999995,-0.1752,-0.7403,1.4409999999999998,-0.9437,1.6159999999999999,0.8714,0.6265,-1.121
0.123,-0.1597,0.2391,0.05326,0.058320000000000004,0.05415,-0.2801,-0.7081,1.151,-0.9109,2.005,0.874,0.9473,-1.122
0.125,-0.1472,0.2411,0.05935,0.06165,0.05992000000000001,-0.291,-0.6688,1.123,-0.8782,2.064,0.9053,1.112,-1.099
0.1349,-0.1863,0.2627,0.102,0.025810000000000003,0.1086,-0.2627,-0.6397,1.237,-0.8447,1.585,0.9948,0.6279,-1.03
0.1405,-0.1452,0.2381,0.1203,0.03273,0.09948,-0.2052,-0.5249,1.3030000000000002,-0.7506,1.295,1.051,0.4172,-0.9865
0.1437,-0.09362000000000001,0.2109,0.1242,0.051820000000000005,0.07674,-0.1767,-0.4252,1.2830000000000001,-0.6705,1.209,1.081,0.4568,-0.9643
0.1495,-0.05331,0.1901,0.1333,0.06583,0.0616,-0.1453,-0.3361,1.28,-0.5978,1.078,1.114,0.398,-0.9381
0.1545,-0.00263,0.1632,0.1372,0.08699,0.03719,-0.1099,-0.241,1.272,-0.5211,0.9713,1.137,0.3883,-0.9182
0.1588,0.04834,0.1361,0.1382,0.1098,0.0109,-0.07647000000000001,-0.1512,1.262,-0.4485,0.8674,1.151,0.3723,-0.9021
0.1584,0.08155,0.1059,0.1575,0.1084,0.003059,-0.004364,-0.04503,1.401,-0.3633,0.3602,1.21,0.02546,-0.8455
0.156,0.1254,0.07489,0.1599,0.1212,-0.01815,0.01152,0.042980000000000004,1.371,-0.2893,0.2012,1.225,-0.1579,-0.8205
0.1638,0.2125,0.04174,0.1269,0.1868,-0.08333,0.1028,0.1144,1.482,-0.2389,0.7154,1.158,0.4067,-0.861
0.1711,0.2323,0.03971,0.1124,0.2129,-0.1066,0.138,0.1076,1.5319999999999998,-0.2434,0.9619,1.1079999999999999,0.6662,-0.886
0.1742,0.243,0.03611,0.1087,0.2243,-0.1166,0.1527,0.1154,1.551,-0.2338,0.9497,1.079,0.6431,-0.8863
0.1772,0.258,0.03198,0.09799,0.2421,-0.1334,0.1773,0.1148,1.594,-0.2308,1.006,1.03,0.7385,-0.8977
0.1794,0.2575,0.0352,0.0906,0.2507,-0.1405,0.1882,0.09534,1.6269999999999998,-0.2407,1.0290000000000001,0.9819,0.7815,-0.9056
0.1811,0.2473,0.04292,0.08496000000000001,0.2537,-0.1422,0.196,0.06341000000000001,1.665,-0.259,1.054,0.9319,0.8273,-0.9115
0.2058,0.167,0.1156,0.07885,0.2522,-0.1131,0.212,-0.1143,1.7730000000000001,-0.3862,2.022,0.8226,1.0290000000000001,-0.967
0.2238,0.1308,0.1492,0.07812999999999999,0.2562,-0.1071,0.2649,-0.1985,1.9080000000000001,-0.4426,2.242,0.7572,1.247,-0.9911
0.2053,0.1216,0.1263,0.08843,0.2257,-0.1018,0.05255,-0.1812,1.315,-0.4098,1.043,0.7517,0.6562,-0.9472
0.1862,0.1204,0.1113,0.09078,0.2055,-0.09131,-0.07343,-0.1508,1.022,-0.3663,0.4604,0.742,0.3799,-0.8953
0.1827,0.09483,0.1211,0.08751,0.1931,-0.08354,-0.1007,-0.1914,0.9826,-0.376,0.4452,0.699,0.4109,-0.8862
0.1774,0.06404,0.1294,0.09047000000000001,0.1722,-0.0705,-0.1593,-0.2277,0.8561,-0.3811,0.2644,0.6674,0.2962,-0.8674
0.1738,0.03185,0.1399,0.09196,0.1528,-0.05823,-0.1996,-0.2696,0.7774,-0.3899,0.1738,0.6305,0.238,-0.8524
0.1722,-0.003147,0.1529,0.09342,0.1337,-0.04598,-0.2395,-0.3189,0.6936,-0.404,0.09655,0.5893,0.1706,-0.8415
0.128,-0.007798,0.1118,0.1015,0.08037000000000001,-0.027760000000000003,-0.4065,-0.2501,0.349,-0.32,-0.7929,0.6333,-0.2915,-0.7426
0.1082,-0.03388,0.1059,0.09852000000000001,0.04918,-0.014709999999999999,-0.5269,-0.2737,0.09324,-0.3136,-0.9839,0.598,-0.5623,-0.7145
0.1486,-0.06991,0.1584,0.08886000000000001,0.07799,-0.02106,-0.1933,-0.3825,0.9742,-0.3883,0.2515,0.486,0.2814,-0.7718
0.1768,-0.1169,0.1966,0.07977999999999999,0.08672,-0.02864,-0.01747,-0.5098,1.3980000000000001,-0.4746,0.8368,0.3713,0.6533,-0.8339
0.1841,-0.142,0.2098,0.07748,0.08107,-0.02678,-0.005964,-0.5633,1.411,-0.5053,0.8808,0.2963,0.6201,-0.8434
0.194,-0.1523,0.2193,0.06894,0.08827,-0.03458,0.06487000000000001,-0.6027,1.5730000000000002,-0.5263,1.082,0.2113,0.7622,-0.8571
0.2005,-0.1536,0.2221,0.05993,0.0964,-0.0436,0.1085,-0.6238,1.66,-0.5344,1.189,0.1302,0.8312,-0.8627
0.2038,-0.144,0.2183,0.04975,0.1074,-0.05466,0.1539,-0.6228,1.755,-0.5262,1.284,0.05382000000000001,0.9108,-0.8586
0.2235,-0.09913999999999999,0.2088,0.03077,0.1555,-0.09337000000000001,0.2849,-0.5991,1.9869999999999999,-0.5095,1.2670000000000001,-0.052860000000000004,1.234,-0.8836
0.2291,-0.06404,0.197,0.01568,0.1848,-0.115,0.3533,-0.5641,2.121,-0.4787,1.291,-0.1361,1.37,-0.8766
0.2041,-0.0572,0.1794,0.008929000000000001,0.1678,-0.1031,0.2385,-0.5273,1.891,-0.4384,1.234,-0.171,1.0290000000000001,-0.8207
0.1915,-0.03636,0.1634,0.008187999999999999,0.1659,-0.09861,0.1909,-0.4666,1.797,-0.3831,1.204,-0.2007,0.8747,-0.7618
0.1861,-0.0033350000000000003,0.147,0.001577,0.1805,-0.1055,0.2091,-0.403,1.85,-0.3284,1.192,-0.2498,0.901,-0.7157
0.1759,0.02694,0.1298,-0.0034270000000000004,0.1889,-0.1065,0.1949,-0.3355,1.839,-0.27,1.17,-0.2902,0.8707,-0.6593
0.1668,0.056920000000000005,0.1139,-0.006481000000000001,0.1978,-0.1062,0.1895,-0.2655,1.8519999999999999,-0.21,1.155,-0.3279,0.8686,-0.5994
0.1582,0.08485,0.09963999999999999,-0.007737999999999999,0.2057,-0.1039,0.1817,-0.1963,1.8630000000000002,-0.1508,1.14,-0.3632,0.8663,-0.537
0.132,0.05867000000000001,0.09637000000000001,0.013309999999999999,0.159,-0.059739999999999994,0.07933,-0.1551,1.735,-0.1033,1.265,-0.3473,0.4604,-0.4273
0.1179,0.06384,0.08622,0.02474,0.1433,-0.04065,0.030310000000000004,-0.09534,1.67,-0.04869,1.273,-0.3561,0.3278,-0.3457
0.1349,0.1289,0.07395,0.01372,0.1991,-0.07007999999999999,0.1646,-0.01006,1.95,0.01339,1.3159999999999998,-0.4343,0.8828,-0.3185
0.1367,0.1589,0.06716,0.006247,0.2229,-0.07745,0.2156,0.03642,2.088,0.05072,1.351,-0.5021,1.1540000000000001,-0.2819
0.1317,0.1647,0.06488,0.01454,0.2197,-0.06475,0.1981,0.07762000000000001,2.084,0.08782999999999999,1.386,-0.5342,1.166,-0.2225
0.1334,0.1709,0.06633,0.02316,0.2228,-0.056589999999999994,0.2125,0.1115,2.144,0.1181,1.426,-0.5744,1.253,-0.1733
0.1349,0.1669,0.07115,0.0357,0.2185,-0.043660000000000004,0.2147,0.1338,2.177,0.1402,1.4669999999999999,-0.61,1.295,-0.1239
0.1376,0.1548,0.07907,0.05173,0.2093,-0.02795,0.2173,0.1463,2.211,0.1551,1.5130000000000001,-0.6425,1.3359999999999999,-0.07572999999999999
0.1717,0.1382,0.1187,0.05475,0.2366,-0.029519999999999998,0.3149,0.086,2.411,0.1078,2.133,-0.7489,1.7519999999999998,-0.1023
0.1921,0.1207,0.1421,0.07016,0.2417,-0.02163,0.3827,0.06631000000000001,2.56,0.09682,2.335,-0.8005,1.989,-0.0839
0.1682,0.06642999999999999,0.134,0.1143,0.1671,0.02435,0.1277,0.07973999999999999,1.935,0.1283,1.516,-0.7583,1.21,0.01577
0.1535,0.04815,0.1259,0.1459,0.1263,0.055689999999999996,-0.006595999999999999,0.1324,1.625,0.1854,1.131,-0.7293,0.8399,0.1114
0.1557,0.03137,0.1308,0.161,0.1114,0.06704,-0.0157,0.1364,1.6,0.2027,1.151,-0.7504,0.8559,0.1533
0.155,0.003668,0.135,0.1821,0.08412,0.0842,-0.06541,0.1333,1.4669999999999999,0.2157,1.055,-0.7595,0.7134,0.1996
0.1561,-0.0177,0.1382,0.1972,0.06462000000000001,0.09461,-0.09144,0.128,1.386,0.2265,1.023,-0.7785,0.6419,0.2354
0.158,-0.0357,0.1406,0.2073,0.04995,0.1,-0.1151,0.117,1.2990000000000002,0.2323,0.9916,-0.8064,0.5641,0.2615
0.195,-0.02417,0.1614,0.1944,0.09741,0.06965,0.01785,0.07153999999999999,1.5119999999999998,0.1996,1.234,-0.915,0.9979,0.2078
0.2131,-0.02192,0.1707,0.1876,0.1185,0.053810000000000004,0.09066,0.04691,1.625,0.1914,1.32,-0.9831,1.1909999999999998,0.1947
0.1766,-0.052489999999999995,0.146,0.1982,0.05897,0.07599,-0.1866,0.051770000000000004,0.9349,0.2221,0.7812,-0.9631,0.3735,0.2599
0.1569,-0.055229999999999994,0.1266,0.2051,0.03193,0.08512,-0.3276,0.08784,0.5756,0.2717,0.5176,-0.9481,-0.02805,0.3211
0.1533,-0.04308,0.116,0.1898,0.04094,0.07045,-0.3358,0.09092,0.5251,0.2919,0.4876,-0.9913,-0.03639,0.3313
